player.givenName,player.surname,team.name,goals,behinds,goalAccuracy,goalAssists,disposals,kicks,handballs,contestedPossessions,uncontestedPossessions,totalPossessions,tackles,intercepts,rebound50s,disposalEfficiency,clangers,metresGained,scoreInvolvements,bounces
Ben,Long,Gold Coast SUNS,1,0,100.0,0,3,2,1,1,3,4,2,0,0,100.0,1,50,2,0
Jack,Lukosius,Gold Coast SUNS,0,2,0.0,1,13,9,4,0,12,12,0,1,0,61.5,4,341,5,0
Touk,Miller,Gold Coast SUNS,0,2,0.0,0,25,9,16,11,15,26,3,6,5,68.0,4,422,4,0
Wil,Powell,Gold Coast SUNS,0,0,0.0,0,21,15,6,6,11,17,0,10,10,85.7,1,563,2,0
Ethan,Read,Gold Coast SUNS,0,0,0.0,1,4,1,3,2,2,4,0,0,0,75.0,2,47,2,0
Jake,Rogers,Gold Coast SUNS,0,0,0.0,0,6,2,4,2,4,6,3,1,0,50.0,4,78,2,0
Matt,Rowell,Gold Coast SUNS,0,0,0.0,1,16,5,11,8,8,16,4,3,3,75.0,4,251,3,0
David,Swallow,Gold Coast SUNS,0,0,0.0,0,10,6,4,2,9,11,2,1,1,50.0,3,197,3,0
Jed,Walter,Gold Coast SUNS,1,1,50.0,0,5,3,2,5,0,5,3,0,0,40.0,2,81,4,0
Jarrod,Witts,Gold Coast SUNS,0,0,0.0,0,6,1,5,4,1,5,1,1,1,66.7,2,26,5,0
Tom,Atkins,Geelong Cats,0,1,0.0,1,16,9,7,9,6,15,11,3,1,56.3,3,262,5,0
Mark,Blicavs,Geelong Cats,0,0,0.0,0,14,4,10,6,7,13,5,0,0,85.7,2,185,4,0
Jeremy,Cameron,Geelong Cats,1,1,33.3,2,18,15,3,5,14,19,2,3,2,66.7,3,574,6,1
Jhye,Clark,Geelong Cats,0,1,0.0,0,11,8,3,1,8,9,4,1,0,45.5,4,264,3,0
Brad,Close,Geelong Cats,2,1,66.7,0,11,4,7,5,8,13,0,1,1,81.8,0,79,5,0
Sam,De Koning,Geelong Cats,0,0,0.0,0,15,7,8,8,7,15,1,6,3,73.3,0,249,3,0
Oliver,Dempsey,Geelong Cats,1,0,50.0,1,13,6,7,8,5,13,1,2,0,61.5,3,200,4,0
Mitch,Duncan,Geelong Cats,0,1,0.0,1,21,13,8,4,12,16,3,2,4,76.2,2,451,5,0
Cameron,Guthrie,Geelong Cats,0,0,0.0,0,16,7,9,13,3,16,5,2,1,43.8,0,190,4,0
Zach,Guthrie,Geelong Cats,1,0,100.0,0,24,17,7,7,13,20,3,9,7,66.7,3,550,6,1
Tom,Hawkins,Geelong Cats,1,0,50.0,0,7,6,1,3,4,7,2,0,0,42.9,1,144,4,0
Jack,Henry,Geelong Cats,0,0,0.0,0,8,5,3,2,5,7,1,4,1,62.5,1,105,1,0
Oliver,Henry,Geelong Cats,1,1,25.0,0,7,6,1,4,3,7,1,1,0,42.9,2,184,4,0
Max,Holmes,Geelong Cats,0,0,0.0,1,21,13,8,8,14,22,7,6,1,61.9,5,522,3,1
Jake,Kolodjashnij,Geelong Cats,0,0,0.0,0,17,9,8,4,11,15,2,3,5,82.4,0,325,2,0
Gryan,Miers,Geelong Cats,1,1,50.0,0,21,12,9,10,12,22,6,1,1,71.4,5,321,6,0
Oisin,Mullin,Geelong Cats,0,0,0.0,0,10,3,7,7,2,9,5,2,0,50.0,2,42,3,0
Mark,O'Connor,Geelong Cats,0,0,0.0,1,14,8,6,6,8,14,1,5,2,78.6,2,273,4,0
Brandan,Parfitt,Geelong Cats,0,0,0.0,1,13,8,5,7,5,12,10,2,1,61.5,3,220,3,0
Gary,Rohan,Geelong Cats,2,0,100.0,0,7,6,1,2,5,7,3,0,0,71.4,2,204,5,1
Rhys,Stanley,Geelong Cats,0,0,0.0,1,3,0,3,4,0,4,1,1,0,66.7,4,7,1,0
Tyson,Stengle,Geelong Cats,4,1,80.0,1,10,7,3,3,6,9,0,0,0,60.0,1,246,6,1
Tom,Stewart,Geelong Cats,0,0,0.0,1,18,14,4,6,8,14,2,6,6,72.2,3,410,5,1
Aliir,Aliir,Port Adelaide,0,0,0.0,0,15,12,3,8,6,14,0,8,5,80.0,4,231,3,0
Miles,Bergman,Port Adelaide,0,0,0.0,0,13,7,6,4,10,14,2,0,0,92.3,1,259,4,0
Travis,Boak,Port Adelaide,0,1,0.0,1,19,15,4,6,12,18,6,3,2,68.4,5,491,5,1
Ryan,Burton,Port Adelaide,0,0,0.0,0,23,20,3,5,9,14,2,7,6,78.3,1,466,5,0
Zak,Butters,Port Adelaide,1,0,100.0,1,34,21,13,15,19,34,3,3,1,70.6,5,528,8,3
Darcy,Byrne-Jones,Port Adelaide,2,1,50.0,1,10,7,3,1,9,10,5,0,0,60.0,1,192,4,0
Charlie,Dixon,Port Adelaide,0,1,0.0,3,10,2,8,6,5,11,1,1,0,60.0,1,44,6,0
Willem,Drew,Port Adelaide,0,0,0.0,0,27,14,13,11,14,25,7,2,2,48.1,6,343,4,0
Francis,Evans,Port Adelaide,0,0,0.0,0,1,1,0,0,1,1,0,0,0,0.0,0,19,0,0
Kane,Farrell,Port Adelaide,2,0,100.0,0,14,9,5,3,11,14,4,2,3,78.6,2,405,3,0
Jeremy,Finlayson,Port Adelaide,1,1,50.0,0,11,7,4,5,7,12,3,0,0,45.5,5,127,2,0
Mitch,Georgiades,Port Adelaide,2,1,50.0,0,10,6,4,3,7,10,0,1,0,60.0,2,111,3,0
Jason,Horne-Francis,Port Adelaide,1,1,33.3,1,26,23,3,12,12,24,4,0,0,61.5,1,349,6,1
Dan,Houston,Port Adelaide,0,0,0.0,0,24,18,6,5,19,24,1,5,7,70.8,5,474,3,0
Todd,Marshall,Port Adelaide,1,1,50.0,1,11,8,3,2,8,10,2,2,1,63.6,2,185,7,0
Jed,McEntee,Port Adelaide,0,0,0.0,0,6,4,2,4,2,6,5,1,0,83.3,1,123,2,0
Jackson,Mead,Port Adelaide,0,0,0.0,1,22,10,12,7,14,21,7,0,2,86.4,3,305,5,1
Esava,Ratugolea,Port Adelaide,0,0,0.0,0,11,6,5,6,3,9,3,10,4,81.8,5,159,0,0
Willie,Rioli,Port Adelaide,4,3,57.1,2,12,10,2,5,10,15,7,1,0,50.0,4,294,10,0
Josh,Sinn,Port Adelaide,0,0,0.0,0,16,12,4,2,12,14,0,2,3,68.8,1,415,2,0
Dante,Visentini,Port Adelaide,0,0,0.0,0,10,5,5,3,6,9,4,0,0,60.0,4,99,4,0
Ollie,Wines,Port Adelaide,1,0,100.0,1,33,10,23,15,17,32,7,3,1,87.9,1,239,11,0
Brandon,Zerk-Thatcher,Port Adelaide,0,0,0.0,0,10,8,2,0,7,7,0,4,0,50.0,1,132,1,0
Karl,Amon,Hawthorn,0,0,0.0,1,31,24,7,3,21,24,1,2,11,93.5,0,711,4,1
Luke,Breust,Hawthorn,1,0,100.0,0,5,3,2,1,4,5,2,0,0,100.0,1,46,1,0
Massimo,D'Ambrosio,Hawthorn,0,0,0.0,0,17,11,6,2,15,17,2,1,0,58.8,2,267,2,0
Will,Day,Hawthorn,0,0,0.0,0,22,8,14,12,10,22,5,4,2,77.3,1,327,3,0
Calsher,Dear,Hawthorn,0,0,0.0,0,6,3,3,6,2,8,1,0,0,50.0,3,92,1,0
Sam,Frost,Hawthorn,0,0,0.0,0,13,7,6,6,6,12,1,8,3,76.9,1,37,1,0
Jack,Ginnivan,Hawthorn,1,2,25.0,0,20,11,9,8,12,20,2,3,0,65.0,3,269,5,0
Jack,Gunston,Hawthorn,0,1,0.0,0,7,4,3,3,4,7,3,0,1,57.1,0,30,3,0
Blake,Hardwick,Hawthorn,0,1,0.0,0,16,9,7,7,8,15,6,5,6,75.0,2,267,3,0
Jarman,Impey,Hawthorn,0,0,0.0,0,22,19,3,6,16,22,2,4,3,59.1,3,472,3,2
Connor,Macdonald,Hawthorn,1,2,33.3,0,15,8,7,6,10,16,3,1,0,66.7,0,321,7,0
Cam,Mackenzie,Hawthorn,0,0,0.0,0,16,8,8,6,11,17,2,2,2,93.8,1,198,1,0
Finn,Maginness,Hawthorn,0,0,0.0,0,10,8,2,1,9,10,3,0,1,70.0,0,251,1,0
Lloyd,Meek,Hawthorn,1,0,100.0,0,12,7,5,5,8,13,8,3,1,83.3,2,235,4,0
Seamus,Mitchell,Hawthorn,0,0,0.0,1,11,6,5,3,8,11,2,3,1,81.8,2,237,2,0
Dylan,Moore,Hawthorn,2,0,66.7,0,14,7,7,7,8,15,5,2,0,71.4,1,128,3,0
Conor,Nash,Hawthorn,0,0,0.0,1,15,11,4,5,11,16,7,1,2,60.0,4,333,2,0
Jai,Newcombe,Hawthorn,0,1,0.0,0,31,11,20,17,13,30,7,2,2,83.9,1,393,4,1
Jack,Scrimshaw,Hawthorn,0,0,0.0,0,16,10,6,7,7,14,5,8,2,100.0,3,144,2,1
Jai,Serong,Hawthorn,0,0,0.0,0,14,6,8,6,6,12,3,8,3,92.9,0,203,0,0
Nick,Watson,Hawthorn,2,1,66.7,1,10,4,6,7,4,11,2,1,0,70.0,1,178,7,0
Josh,Weddle,Hawthorn,0,0,0.0,0,14,11,3,8,5,13,1,6,4,85.7,2,307,1,0
James,Worpel,Hawthorn,0,0,0.0,0,14,9,5,9,6,15,4,2,0,78.6,2,417,5,0
Josh,Battle,St Kilda,2,0,100.0,0,22,15,7,9,13,22,2,7,3,72.7,3,466,4,0
Riley,Bonner,St Kilda,0,0,0.0,2,30,24,6,2,23,25,3,1,2,86.7,3,694,6,2
Hugo,Garcia,St Kilda,0,1,0.0,1,11,5,6,6,4,10,6,2,0,72.7,0,183,3,0
Angus,Hastie,St Kilda,0,0,0.0,0,9,5,4,0,10,10,0,0,0,44.4,2,141,0,0
Jack,Hayes,St Kilda,0,0,0.0,0,2,2,0,2,0,2,1,0,0,100.0,1,32,1,0
Liam,Henry,St Kilda,0,1,0.0,0,4,4,0,3,2,5,3,0,0,75.0,1,112,2,0
Bradley,Hill,St Kilda,0,0,0.0,0,17,9,8,7,9,16,4,3,2,82.4,2,262,3,0
Dougal,Howard,St Kilda,0,0,0.0,0,10,8,2,3,8,11,2,3,1,70.0,1,114,2,0
Max,King,St Kilda,2,2,40.0,0,8,5,3,4,3,7,0,0,0,25.0,3,99,5,0
Rowan,Marshall,St Kilda,0,0,0.0,0,28,24,4,23,7,30,11,5,2,50.0,4,537,0,0
Tim,Membrey,St Kilda,1,1,50.0,0,10,6,4,3,8,11,0,1,0,50.0,2,170,2,0
Mitch,Owens,St Kilda,2,0,100.0,0,8,4,4,8,4,12,4,0,0,62.5,3,139,4,0
Ben,Paton,St Kilda,0,0,0.0,0,4,3,1,0,4,4,1,0,0,100.0,0,58,1,0
Sebastian,Ross,St Kilda,0,0,0.0,0,14,5,9,8,6,14,4,1,0,50.0,3,88,2,0
Jack,Sinclair,St Kilda,0,1,0.0,1,18,9,9,10,8,18,4,5,1,61.1,2,402,4,1
Jack,Steele,St Kilda,0,0,0.0,1,30,10,20,12,19,31,13,3,2,76.7,4,279,6,0
Liam,Stocker,St Kilda,0,0,0.0,0,11,7,4,5,6,11,2,6,3,100.0,2,103,2,0
Nasiah,Wanganeen-Milera,St Kilda,0,0,0.0,0,29,23,6,3,21,24,2,4,4,82.8,0,480,3,0
Jimmy,Webster,St Kilda,0,0,0.0,0,18,12,6,2,15,17,2,3,5,77.8,1,223,3,0
Callum,Wilkie,St Kilda,0,0,0.0,0,21,17,4,9,13,22,3,8,4,85.7,4,339,1,0
Darcy,Wilson,St Kilda,0,1,0.0,0,21,9,12,9,12,21,6,3,1,76.2,0,253,3,0
Marcus,Windhager,St Kilda,0,0,0.0,0,18,12,6,7,15,22,9,2,1,55.6,4,354,1,0
Mason,Wood,St Kilda,0,1,0.0,0,21,14,7,9,13,22,2,6,3,81.0,1,330,5,1
Noah,Balta,Richmond,1,0,100.0,0,12,7,5,1,10,11,1,0,0,83.3,3,224,1,0
Sam,Banks,Richmond,0,1,0.0,1,10,4,6,4,6,10,2,2,0,70.0,2,123,3,0
Shai,Bolton,Richmond,2,1,66.7,0,19,10,9,7,13,20,4,1,0,73.7,5,255,5,1
Nathan,Broad,Richmond,0,0,0.0,0,11,7,4,0,10,10,0,3,3,100.0,2,236,3,1
Tom,Brown,Richmond,0,0,0.0,0,13,10,3,6,8,14,0,6,5,76.9,1,343,1,0
Seth,Campbell,Richmond,0,0,0.0,0,17,8,9,4,13,17,2,1,2,70.6,3,348,4,2
Noah,Cumberland,Richmond,0,0,0.0,0,3,0,3,3,2,5,2,1,0,100.0,0,10,1,0
Thomson,Dow,Richmond,0,0,0.0,0,19,7,12,9,11,20,1,0,2,68.4,1,154,1,0
Jack,Graham,Richmond,0,0,0.0,0,7,5,2,5,3,8,1,1,3,57.1,0,169,1,0
Mykelti,Lefau,Richmond,0,0,0.0,1,11,6,5,4,7,11,0,3,0,63.6,5,190,4,0
Rhyan,Mansell,Richmond,1,0,100.0,0,13,11,2,5,9,14,5,1,1,69.2,1,417,3,0
Dustin,Martin,Richmond,0,0,0.0,1,20,8,12,6,13,19,1,1,0,80.0,2,127,4,0
Ben,Miller,Richmond,0,0,0.0,0,12,9,3,3,8,11,2,6,2,66.7,2,196,2,0
Toby,Nankervis,Richmond,0,0,0.0,0,11,3,8,9,3,12,3,2,1,54.5,4,70,3,0
Marlion,Pickett,Richmond,0,1,0.0,1,14,6,8,8,9,17,2,3,3,64.3,5,357,5,0
Dion,Prestia,Richmond,1,0,100.0,1,23,10,13,11,14,25,2,1,2,73.9,3,278,5,0
Hugo,Ralphsmith,Richmond,0,0,0.0,0,18,9,9,7,11,18,1,5,1,66.7,3,346,4,0
Daniel,Rioli,Richmond,0,0,0.0,0,26,17,9,10,13,23,6,3,10,65.4,7,563,2,5
Maurice,Rioli,Richmond,1,1,50.0,0,9,5,4,4,6,10,2,1,1,55.6,4,104,4,0
Jayden,Short,Richmond,0,1,0.0,0,20,17,3,4,13,17,1,5,7,70.0,3,396,2,0
Tyler,Sonsie,Richmond,0,0,0.0,0,18,10,8,9,7,16,5,1,0,44.4,5,250,2,0
Nick,Vlastuin,Richmond,0,0,0.0,0,18,13,5,6,7,13,3,9,11,77.8,4,441,0,0
Tylar,Young,Richmond,0,0,0.0,0,11,7,4,4,7,11,0,5,4,81.8,1,132,0,0
Marcus,Bontempelli,Western Bulldogs,2,0,66.7,0,32,13,19,19,18,37,7,5,2,65.6,3,481,14,0
Lachlan,Bramble,Western Bulldogs,0,0,0.0,0,19,9,10,5,15,20,0,3,1,89.5,3,250,3,0
Luke,Cleary,Western Bulldogs,0,0,0.0,0,12,8,4,3,9,12,0,5,3,83.3,1,142,4,2
Bailey,Dale,Western Bulldogs,0,1,0.0,1,30,24,6,3,22,25,0,3,5,83.3,1,714,9,2
Sam,Darcy,Western Bulldogs,4,0,100.0,1,14,6,8,8,6,14,1,0,0,100.0,2,236,10,0
Taylor,Duryea,Western Bulldogs,0,1,0.0,0,18,9,9,4,14,18,1,4,1,94.4,1,254,5,0
Tim,English,Western Bulldogs,0,1,0.0,1,18,6,12,5,14,19,3,2,1,83.3,1,199,14,0
Joel,Freijah,Western Bulldogs,0,0,0.0,0,17,9,8,5,12,17,2,5,2,82.4,2,205,5,0
Harvey,Gallagher,Western Bulldogs,0,3,0.0,0,19,12,7,4,14,18,1,0,2,57.9,2,268,8,0
Riley,Garcia,Western Bulldogs,2,2,50.0,1,19,11,8,6,12,18,3,3,0,68.4,1,276,8,0
James,Harmes,Western Bulldogs,4,0,100.0,0,27,15,12,12,15,27,3,5,2,88.9,4,261,10,0
Jason,Johannisen,Western Bulldogs,0,0,0.0,0,16,11,5,3,13,16,2,1,1,81.3,3,191,3,0
Liam,Jones,Western Bulldogs,0,1,0.0,0,13,8,5,3,11,14,0,6,1,92.3,0,272,4,0
Alex,Keath,Western Bulldogs,0,0,0.0,0,7,5,2,3,5,8,2,6,0,100.0,0,77,1,0
Jack,Macrae,Western Bulldogs,0,1,0.0,0,24,10,14,8,16,24,4,4,1,75.0,2,190,8,0
Aaron,Naughton,Western Bulldogs,4,2,66.7,3,20,13,7,7,13,20,1,1,0,80.0,2,257,11,0
James,O'Donnell,Western Bulldogs,0,0,0.0,0,21,12,9,5,14,19,3,7,5,85.7,1,318,4,0
Ed,Richards,Western Bulldogs,0,0,0.0,3,34,15,19,14,19,33,10,5,0,82.4,1,575,13,0
Adam,Treloar,Western Bulldogs,1,1,50.0,2,41,23,18,12,30,42,5,4,3,78.0,3,655,10,1
Jamarra,Ugle-Hagan,Western Bulldogs,1,2,25.0,0,9,6,3,4,5,9,3,0,0,33.3,5,136,6,0
Laitham,Vandermeer,Western Bulldogs,0,0,0.0,1,2,2,0,0,2,2,0,0,0,100.0,0,73,1,0
Rhylee,West,Western Bulldogs,1,2,25.0,1,10,9,1,5,5,10,2,1,0,40.0,2,264,5,0
Bailey,Williams,Western Bulldogs,0,1,0.0,1,29,14,15,5,24,29,2,1,3,75.9,3,507,8,0
Jack,Bytel,Collingwood,0,0,0.0,0,7,3,4,2,5,7,0,1,1,71.4,1,61,2,1
Darcy,Cameron,Collingwood,0,0,0.0,0,24,12,12,14,7,21,0,6,0,66.7,5,95,7,0
Mason,Cox,Collingwood,0,1,0.0,0,6,3,3,4,2,6,0,1,1,83.3,1,101,5,0
Jack,Crisp,Collingwood,1,1,33.3,0,32,19,13,12,19,31,6,3,1,65.6,6,581,8,0
Josh,Daicos,Collingwood,1,1,50.0,0,28,16,12,6,22,28,2,4,1,85.7,0,484,7,0
Nick,Daicos,Collingwood,1,1,50.0,0,36,15,21,17,20,37,7,2,0,66.7,6,476,9,0
Billy,Frampton,Collingwood,0,0,0.0,0,15,11,4,6,9,15,1,7,3,80.0,2,371,2,0
Harvey,Harrison,Collingwood,0,0,0.0,0,1,0,1,0,2,2,1,0,0,100.0,1,2,0,0
Bobby,Hill,Collingwood,2,3,28.6,1,11,10,1,7,6,13,0,1,0,54.5,2,292,7,0
Will,Hoskin-Elliott,Collingwood,0,2,0.0,2,17,11,6,6,10,16,1,4,0,70.6,4,292,7,0
Jeremy,Howe,Collingwood,1,0,100.0,0,1,1,0,1,0,1,1,0,0,100.0,1,33,1,0
Patrick,Lipinski,Collingwood,1,0,100.0,0,19,9,10,7,13,20,3,4,1,78.9,4,349,10,1
Finlay,Macrae,Collingwood,3,0,100.0,1,17,9,8,1,16,17,0,0,0,76.5,1,342,5,0
Oleg,Markov,Collingwood,0,0,0.0,0,6,1,5,2,4,6,0,2,0,100.0,0,41,2,0
Brayden,Maynard,Collingwood,0,0,0.0,0,21,18,3,7,15,22,0,5,4,81.0,4,579,5,0
Reef,McInnes,Collingwood,3,1,75.0,0,9,5,4,4,5,9,2,0,0,55.6,1,85,7,0
Darcy,Moore,Collingwood,0,0,0.0,1,17,13,4,3,9,12,2,6,1,94.1,0,251,6,0
John,Noble,Collingwood,0,1,0.0,0,25,17,8,5,18,23,2,4,4,76.0,3,518,6,0
Scott,Pendlebury,Collingwood,0,0,0.0,1,28,18,10,10,17,27,4,4,3,89.3,1,343,7,0
Isaac,Quaynor,Collingwood,0,0,0.0,0,11,4,7,4,7,11,1,5,3,81.8,1,111,2,0
Joe,Richards,Collingwood,1,2,33.3,3,18,10,8,5,14,19,6,0,0,55.6,4,277,8,0
Steele,Sidebottom,Collingwood,0,0,0.0,0,21,17,4,9,14,23,4,8,4,76.2,2,347,4,0
Lachlan,Sullivan,Collingwood,1,0,100.0,0,18,8,10,7,11,18,1,2,1,61.1,3,290,5,0
Tom,Barrass,West Coast Eagles,0,0,0.0,0,18,11,7,5,13,18,1,8,1,88.9,0,185,1,0
Campbell,Chesser,West Coast Eagles,0,1,0.0,0,14,9,5,4,11,15,2,2,2,78.6,0,308,4,0
Tom,Cole,West Coast Eagles,0,0,0.0,0,21,12,9,9,12,21,6,6,1,76.2,6,180,3,1
Jamie,Cripps,West Coast Eagles,0,0,0.0,2,17,7,10,8,11,19,5,0,0,88.2,2,216,3,0
Jack,Darling,West Coast Eagles,0,1,0.0,0,7,2,5,5,2,7,3,0,0,85.7,1,68,1,0
Tyrell,Dewar,West Coast Eagles,1,1,33.3,0,9,7,2,0,8,8,0,1,0,66.7,3,208,4,0
Liam,Duggan,West Coast Eagles,0,0,0.0,1,27,23,4,6,18,24,2,5,9,70.4,5,676,2,0
Luke,Edwards,West Coast Eagles,1,0,50.0,0,17,9,8,2,14,16,1,1,2,76.5,3,134,3,0
Reuben,Ginbey,West Coast Eagles,0,0,0.0,0,19,11,8,5,14,19,2,1,2,73.7,3,329,3,1
Brady,Hough,West Coast Eagles,0,0,0.0,0,9,7,2,2,8,10,0,2,3,77.8,1,146,1,0
Jayden,Hunt,West Coast Eagles,0,0,0.0,0,12,8,4,4,8,12,2,2,2,58.3,2,289,2,0
Harvey,Johnston,West Coast Eagles,0,0,0.0,0,8,3,5,2,6,8,0,0,0,62.5,0,106,0,0
Tim,Kelly,West Coast Eagles,0,0,0.0,0,19,9,10,9,10,19,5,3,0,73.7,2,222,2,0
Ryan,Maric,West Coast Eagles,1,0,50.0,0,8,4,4,3,5,8,0,1,0,62.5,1,115,5,0
Jeremy,McGovern,West Coast Eagles,0,0,0.0,0,16,11,5,6,7,13,1,7,6,87.5,0,326,2,0
Jack,Petruccelle,West Coast Eagles,0,0,0.0,0,2,0,2,1,1,2,0,1,0,100.0,0,6,1,0
Harley,Reid,West Coast Eagles,0,1,0.0,0,17,9,8,10,7,17,3,0,1,70.6,8,255,4,0
Josh,Rotham,West Coast Eagles,0,0,0.0,0,8,7,1,3,5,8,1,4,4,87.5,3,190,0,0
Liam,Ryan,West Coast Eagles,1,2,33.3,1,11,8,3,3,9,12,1,1,0,63.6,0,210,5,0
Dom,Sheed,West Coast Eagles,0,0,0.0,0,16,9,7,4,13,17,2,1,2,75.0,7,228,4,0
Bailey J.,Williams,West Coast Eagles,0,0,0.0,0,11,8,3,6,5,11,4,1,1,72.7,3,183,3,0
Jack,Williams,West Coast Eagles,1,0,100.0,0,9,5,4,3,5,8,5,0,0,88.9,1,133,2,0
Alex,Witherden,West Coast Eagles,0,0,0.0,0,31,21,10,10,17,27,2,12,7,87.1,3,495,6,0
Ben,Ainsworth,Gold Coast SUNS,1,1,50.0,0,19,12,7,8,12,20,1,4,3,84.2,1,399,5,0
Noah,Anderson,Gold Coast SUNS,2,1,66.7,1,42,18,24,11,31,42,4,3,1,88.1,2,697,15,2
Mac,Andrew,Gold Coast SUNS,0,0,0.0,0,10,7,3,4,7,11,0,6,1,70.0,2,207,3,0
Charlie,Ballard,Gold Coast SUNS,0,0,0.0,0,10,7,3,4,5,9,1,4,2,80.0,2,148,3,0
Thomas,Berry,Gold Coast SUNS,0,0,0.0,2,20,9,11,8,13,21,5,2,1,60.0,4,283,9,0
Sam,Clohesy,Gold Coast SUNS,0,0,0.0,0,15,10,5,1,13,14,2,1,3,73.3,1,438,3,0
Sam,Collins,Gold Coast SUNS,0,0,0.0,0,9,6,3,4,5,9,1,8,2,88.9,1,171,0,0
Alex,Davies,Gold Coast SUNS,0,0,0.0,0,12,3,9,4,8,12,6,0,0,91.7,1,119,6,0
Sam,Day,Gold Coast SUNS,3,1,75.0,0,7,4,3,6,2,8,2,0,0,71.4,0,43,7,0
Brayden,Fiorini,Gold Coast SUNS,0,0,0.0,1,14,7,7,0,14,14,1,1,2,78.6,2,308,4,1
Sam,Flanders,Gold Coast SUNS,0,0,0.0,0,37,19,18,9,24,33,2,7,5,83.8,1,557,7,0
Bailey,Humphrey,Gold Coast SUNS,5,1,71.4,0,16,11,5,10,6,16,5,1,0,62.5,3,371,8,0
Joel,Jeffrey,Gold Coast SUNS,1,0,100.0,0,21,16,5,4,13,17,1,6,3,66.7,8,605,2,2
Lloyd,Johnston,Gold Coast SUNS,0,0,0.0,0,14,12,2,3,11,14,6,1,0,78.6,1,403,5,1
Ben,King,Gold Coast SUNS,4,1,80.0,0,9,8,1,6,3,9,1,1,0,77.8,1,266,7,0
Ben,Long,Gold Coast SUNS,2,1,66.7,2,13,8,5,7,7,14,4,1,0,69.2,5,184,9,0
Jack,Lukosius,Gold Coast SUNS,5,0,100.0,5,16,11,5,7,8,15,0,2,1,87.5,3,280,12,0
Touk,Miller,Gold Coast SUNS,0,0,0.0,1,32,10,22,12,17,29,6,2,2,78.1,3,475,8,0
Ned,Moyle,Gold Coast SUNS,0,0,0.0,0,16,4,12,17,2,19,5,1,2,75.0,6,119,8,0
Matt,Rowell,Gold Coast SUNS,1,0,100.0,3,35,16,19,13,21,34,10,6,0,68.6,4,541,11,0
Alex,Sexton,Gold Coast SUNS,0,0,0.0,1,32,19,13,5,26,31,3,5,7,81.3,1,837,10,2
David,Swallow,Gold Coast SUNS,2,0,100.0,1,19,10,9,10,10,20,4,8,2,73.7,5,396,5,0
Bodhi,Uwland,Gold Coast SUNS,0,0,0.0,0,18,13,5,3,13,16,1,6,3,83.3,3,397,4,0
Tom,Atkins,Geelong Cats,0,1,0.0,0,18,11,7,8,9,17,5,7,1,72.2,2,355,2,0
Mark,Blicavs,Geelong Cats,0,1,0.0,3,9,3,6,5,7,12,3,1,0,88.9,2,95,5,0
Jack,Bowes,Geelong Cats,0,0,0.0,0,21,16,5,7,13,20,5,2,0,28.6,8,624,4,0
Tanner,Bruhn,Geelong Cats,1,0,100.0,1,11,6,5,4,7,11,4,1,1,90.9,0,241,4,0
Jhye,Clark,Geelong Cats,1,0,100.0,0,5,4,1,0,4,4,3,1,0,60.0,1,118,3,0
Brad,Close,Geelong Cats,1,0,100.0,2,14,5,9,5,9,14,1,0,0,92.9,2,100,3,0
Toby,Conway,Geelong Cats,0,0,0.0,1,21,8,13,18,4,22,2,3,2,52.4,4,154,3,0
Oliver,Dempsey,Geelong Cats,0,0,0.0,0,25,13,12,10,15,25,2,3,3,60.0,4,375,3,1
Cameron,Guthrie,Geelong Cats,0,0,0.0,0,9,3,6,3,6,9,3,2,0,77.8,0,104,0,2
Zach,Guthrie,Geelong Cats,0,0,0.0,0,15,10,5,7,5,12,5,8,9,86.7,2,368,3,0
Jack,Henry,Geelong Cats,0,0,0.0,0,7,5,2,2,5,7,0,4,5,85.7,4,178,1,0
Oliver,Henry,Geelong Cats,2,0,100.0,1,7,5,2,4,4,8,3,1,0,57.1,3,189,4,0
Max,Holmes,Geelong Cats,1,1,33.3,0,32,19,13,14,15,29,4,6,3,56.3,5,768,6,2
Jake,Kolodjashnij,Geelong Cats,0,1,0.0,0,16,9,7,6,11,17,1,6,5,56.3,4,303,1,0
Gryan,Miers,Geelong Cats,2,0,100.0,1,29,20,9,11,22,33,3,2,4,75.9,7,595,10,0
Oisin,Mullin,Geelong Cats,0,0,0.0,0,13,6,7,5,8,13,4,4,1,92.3,3,354,1,2
Shannon,Neale,Geelong Cats,2,1,66.7,1,11,6,5,4,7,11,0,0,1,81.8,7,165,6,0
Mark,O'Connor,Geelong Cats,0,0,0.0,0,12,6,6,5,7,12,1,4,1,75.0,2,173,0,0
Brandan,Parfitt,Geelong Cats,0,1,0.0,0,20,12,8,11,8,19,4,1,2,55.0,6,403,3,0
Gary,Rohan,Geelong Cats,1,0,100.0,0,12,8,4,4,6,10,2,3,0,66.7,7,319,5,0
Tyson,Stengle,Geelong Cats,3,0,100.0,0,13,8,5,7,4,11,0,1,0,69.2,4,250,6,0
Tom,Stewart,Geelong Cats,0,0,0.0,0,21,11,10,13,4,17,1,13,7,61.9,4,447,2,0
Zach,Tuohy,Geelong Cats,1,1,50.0,0,13,6,7,5,8,13,1,4,1,84.6,0,295,3,0
Darcy,Cameron,Collingwood,0,0,0.0,0,16,12,4,12,4,16,1,5,0,50.0,2,207,2,0
Mason,Cox,Collingwood,0,1,0.0,0,5,3,2,4,2,6,3,1,0,20.0,4,1,1,0
